Approx Module;VVenC Profile;Video;Read BER;Write BER;BD-Rate;BD-PSNR
orig_inter_approx;randomaccess_medium;PartyScene_832x480_50;1E_06;1E_06;0.07351026445368003;-0.002065884176419605
orig_inter_approx;randomaccess_medium;PartyScene_832x480_50;1E_07;1E_07;-0.007730866896449307;0.00041096757489723614
orig_inter_approx;randomaccess_medium;PartyScene_832x480_50;1E_07;1E_07;-0.08464251147425328;0.0048752451274116
orig_inter_approx;randomaccess_medium;PartyScene_832x480_50;1E_07;1E_07;0.0;0.0
orig_inter_approx;randomaccess_medium;PartyScene_832x480_50;1E_07;1E_07;-0.007533245666724309;0.00039990986388148614
orig_inter_approx;randomaccess_medium;PartyScene_832x480_50;1E_07;1E_07;0.0015563228490611536;-6.418591462027495e-05
orig_inter_approx;randomaccess_medium;RaceHorsesC_832x480_30;1E_03;1E_03;0.38972961221745983;-0.015301647232138437
orig_inter_approx;randomaccess_medium;RaceHorsesC_832x480_30;1E_03;1E_03;0.339386206275627;-0.013059890597494047
orig_inter_approx;randomaccess_medium;RaceHorsesC_832x480_30;1E_03;1E_03;0.607035377101206;-0.023565447035858143
orig_inter_approx;randomaccess_medium;RaceHorsesC_832x480_30;1E_03;1E_03;0.09063593107268009;-0.003520971586628635
orig_inter_approx;randomaccess_medium;RaceHorsesC_832x480_30;1E_03;1E_03;0.2930525226200631;-0.011344191973503382
orig_inter_approx;randomaccess_medium;RaceHorsesC_832x480_30;1E_04;1E_04;-0.0748458934155316;0.0031382203607137685
orig_inter_approx;randomaccess_medium;RaceHorsesC_832x480_30;1E_04;1E_04;0.16145354920793498;-0.0061735802657924155
orig_inter_approx;randomaccess_medium;RaceHorsesC_832x480_30;1E_04;1E_04;0.3337654195199491;-0.013199609737272373
orig_inter_approx;randomaccess_medium;RaceHorsesC_832x480_30;1E_04;1E_04;-0.029819394777896857;0.0012851947019257915
orig_inter_approx;randomaccess_medium;RaceHorsesC_832x480_30;1E_04;1E_04;0.3071082486084675;-0.011846191941996879
orig_inter_approx;randomaccess_medium;RaceHorsesC_832x480_30;1E_05;1E_05;-0.16383923385626664;0.0066571105380206445
orig_inter_approx;randomaccess_medium;RaceHorsesC_832x480_30;1E_05;1E_05;0.2501457776371563;-0.009632716584438641
orig_inter_approx;randomaccess_medium;RaceHorsesC_832x480_30;1E_05;1E_05;-0.08695522585245863;0.0034294640208960125
orig_inter_approx;randomaccess_medium;RaceHorsesC_832x480_30;1E_05;1E_05;-0.22215703128305453;0.008769647422716844
orig_inter_approx;randomaccess_medium;RaceHorsesC_832x480_30;1E_05;1E_05;0.20197037112692495;-0.007893094124457939
orig_inter_approx;randomaccess_medium;RaceHorsesC_832x480_30;1E_06;1E_06;0.04158232936306572;-0.0015226484762242603
orig_inter_approx;randomaccess_medium;RaceHorsesC_832x480_30;1E_06;1E_06;0.14220694368425324;-0.0052532178231999484
orig_inter_approx;randomaccess_medium;RaceHorsesC_832x480_30;1E_06;1E_06;0.13986262055167842;-0.005483038320069233
orig_inter_approx;randomaccess_medium;RaceHorsesC_832x480_30;1E_06;1E_06;0.10786623786183114;-0.004168558287243754
orig_inter_approx;randomaccess_medium;RaceHorsesC_832x480_30;1E_06;1E_06;0.11418384480350596;-0.004487664927310894
orig_inter_approx;randomaccess_medium;RaceHorsesC_832x480_30;1E_07;1E_07;-0.04403165895840999;0.0017385441104572857
